"","X.2","X.1","X","X.x","full_plant_ID","chamber","treatment","replicate","unique_id","disc_wet_weight","focal_dry_weight","stem_dry_weight","total_leaves_dry_weight","above_biomass_dry_weight","root_biomass_dry_weight","area_focal","disc_area","total_leaf_area","combined_leaf_areas","SLA_focal.x","machine","photo_resp_20","anet_420_20","ci_420_20","gsw_420_20","vpd_leaf_20","temperature_leaf_20","vcmax_tleaf_20","vcmax_tleaf_se_20","jmax_tleaf_20","jmax_tleaf_se_20","rd_tleaf_20","rd_tleaf_se_20","aci_RMSE_20","aci_ci_transistion_20","aci_ci_transition_set_20","aci_km_20","aci_gammastar_20","aci_fitmethod_20","aci_tcorrect_20","aci_fittpu_20","photo_resp_25","anet_420_25","ci_420_25","gsw_420_25","vpd_leaf_25","temperature_leaf_25","vcmax_tleaf_25","vcmax_tleaf_se_25","jmax_tleaf_25","jmax_tleaf_se_25","rd_tleaf_25","rd_tleaf_se_25","aci_RMSE_25","aci_ci_transistion_25","aci_ci_transition_set_25","aci_km_25","aci_gammastar_25","aci_fitmethod_25","aci_tcorrect_25","aci_fittpu_25","photo_resp_31","anet_420_31","ci_420_31","gsw_420_31","vpd_leaf_31","temperature_leaf_31","vcmax_tleaf_31","vcmax_tleaf_se_31","jmax_tleaf_31","jmax_tleaf_se_31","rd_tleaf_31","rd_tleaf_se_31","aci_RMSE_31","aci_ci_transistion_31","aci_ci_transition_set_31","aci_km_31","aci_gammastar_31","aci_fitmethod_31","aci_tcorrect_31","aci_fittpu_31","X.y","chlA.ugml","chlB.ugml","chlA.gml","chlB.gml","chlA.g","chlB.g","chlA.gm2","chlB.gm2","chlA.mmolm2","chlB.mmolm2","chl.mmolm2","chlA.chlB","Ambient.Humidity_dark","Ambient.Temperature_dark","ECSt.mAU_dark","gH._dark","Leaf.Angle_dark","Leaf.Temperature.Differential_dark","LEF_dark","Light.Intensity..PAR._dark","NPQt_dark","Phi2_dark","PhiNO_dark","PhiNPQ_dark","PS1.Active.Centers_dark","PS1.Open.Centers_dark","PS1.Over.Reduced.Centers_dark","PS1.Oxidized.Centers_dark","Relative.Chlorophyll_dark","Thickness_dark","vH._dark","time_dark","Trifoliate.set._dark","Ambient.Humidity_light","Ambient.Temperature_light","ECSt.mAU_light","gH._light","Leaf.Angle_light","Leaf.Temperature.Differential_light","LEF_light","Light.Intensity..PAR._light","NPQt_light","Phi2_light","PhiNO_light","PhiNPQ_light","PS1.Active.Centers_light","PS1.Open.Centers_light","PS1.Over.Reduced.Centers_light","PS1.Oxidized.Centers_light","Relative.Chlorophyll_light","Thickness_light","vH._light","time_light","Trifoliate.set._light","resp_20","resp_25","resp_31","c13","total_c","n15","total_n","weight_mg","nitrogen_g.g","SLA_focal.y","nitrogen_area"
"44",44,44,44,44,"2.LTVHLV.3.44",2,"LTVHLV",3,44,0.0422,0.0856,0.75,1.18,2.0156,NA,28.016,3.141,357.53,388.687,327.2897196,"gibson","photosynthesis",8.187832388,350.6830988,0.285252635,1.383232026,20.01111421,30.92027324,1.108046669,72.00270721,NA,3.831670625,0.374162274,4.381428226,453.8772032,400,461.9790232,32.97204054,"bilinear",FALSE,FALSE,"photosynthesis",9.086586135,321.5798892,0.20456725,1.834932566,25.01306674,40.73119351,0.792139853,71.14940124,NA,1.874714669,0.181617005,3.430201188,378.5309714,NA,711.1231464,42.77862614,"bilinear",FALSE,FALSE,"photosynthesis",8.985258443,329.4118616,0.250831681,2.496454481,31.02343362,58.8302953,1.458293302,75.01090279,NA,1.633230724,0.214578423,3.529223841,369.9320721,NA,1194.495631,57.83442841,"bilinear",FALSE,FALSE,39,3.547136667,0.889583333,3.55e-06,8.9e-07,3.55e-05,8.9e-06,0.112930171,0.02832166,0.126389375,0.031209472,0.157598848,3.987413583,46.005,22.77,5e-05,132.849,4.986,0.04,0.3287376,1.234,0.901,0.592,0.215,0.193,1.232,0.566,0.264,0.17,39.37,0.33,0.007,"7/17/2024 14:45",4,57.729,24.8,0.00033,248.878,5.019,0.15,113.5727123,2233.485,0.325,0.113,0.669,0.217,4.269,0.345,0.007,0.648,37.52,0.4,0.082,"7/17/2024 8:09",4,-0.741388661166667,-1.24906300558333,-1.68862236916667,-34.04,919.72,10.14,104.87,2.01,0.0521741293532338,327.2897196,0.000159412673936104
"45",45,45,45,45,"2.LTVHLV.3.45",2,"LTVHLV",3,45,0.0443,0.12,1.19,1.81,3.12,NA,32.592,3.162,469.9,505.654,271.6,"gibson","photosynthesis",9.690955117,366.5493163,0.572000879,1.358504207,20.01355858,37.38262339,1.892549078,88.29624023,NA,5.061568758,0.671811611,5.785547733,463.2152882,NA,462.0768712,32.97632158,"bilinear",FALSE,FALSE,"photosynthesis",11.6704626,315.8955326,0.255856673,1.854884273,25.0219394,59.47620498,2.304459266,103.9609133,NA,4.248811211,0.533134041,5.875071756,368.4886163,NA,711.670505,42.79810392,"bilinear",FALSE,FALSE,"photosynthesis",11.69176908,339.6059979,0.438387551,2.646968688,31.03511849,71.27555625,1.072480565,90.614216,NA,1.795611451,0.159865811,5.381410046,363.8629951,NA,1195.703095,57.86772201,"bilinear",FALSE,FALSE,40,3.30717,0.85092,3.31e-06,8.51e-07,3.31e-05,8.51e-06,0.104591082,0.026910816,0.11705642,0.029654772,0.146711192,3.886581582,43.84,23.49,0.00013,9.726,3.319,0,0.3792852,1.384,0.701,0.609,0.23,0.161,0.787,0.265,0.343,0.392,34,1.46,0.001,"7/13/2024 14:41",4,51.872,25.14,0.00047,276.765,6.181,-1.47,103.0388625,654.215,0.199,0.35,0.542,0.108,7.018,0.477,0.032,0.49,37.57,1.62,0.13,"7/13/2024 8:00",4,-0.946133182333333,-1.30350913625,-1.85197117291667,-32.93,928.91,8.95,93.77,2.026,0.0462833168805528,271.6,0.000170409855966689
"46",46,46,46,46,"2.LTVLLV.3.46",2,"LTVLLV",3,46,0.0443,0.1829,1.49,2.42,4.0929,NA,52.905,3.055,657.04,713,289.2564243,"yadi","photosynthesis",6.921508384,249.5694364,0.072682272,1.2500401,19.98456509,49.64652207,6.3983722,103.4098946,NA,8.379095285,1.807479546,12.13489396,330.9222482,NA,460.93511,32.92598231,"bilinear",FALSE,FALSE,"photosynthesis",9.860248409,323.6042801,0.228454896,1.676205345,24.99984299,38.27267543,0.620481067,67.9461629,NA,0.589354893,0.141107299,2.781296825,392.4308015,NA,710.3199068,42.74982681,"bilinear",FALSE,FALSE,"photosynthesis",10.39257944,328.9483175,0.291604471,2.327012373,31.00031991,62.48760391,1.766584799,70.79100416,NA,-0.060169688,0.154191761,3.948227329,295.3987939,NA,1192.119402,57.76873902,"bilinear",FALSE,FALSE,41,2.60291,0.70762,2.6e-06,7.08e-07,2.6e-05,7.08e-06,0.085201637,0.023162684,0.095356109,0.025524463,0.120880571,3.678400837,44.182,24.62,4e-05,209.354,8.045,-0.19,1.0407744,3.804,0.841,0.608,0.213,0.179,0.862,0.299,0.319,0.381,35.66,1.25,0.008,"7/8/2024 16:06",3,63.246,25.88,0.00059,218.1,1.744,0.07,304.9047068,3785.285,0.939,0.179,0.423,0.398,7.694,0.378,0.066,0.556,37.93,1.1,0.129,"7/8/2024 11:03",3,-0.622418798833333,-0.837233167166667,-1.28175769141667,-33.26,933.5,16.37,93.97,2.051,0.045816674792784,289.2564243,0.000158394666267691
"47",47,47,47,47,"2.LTVLLV.3.47",2,"LTVLLV",3,47,0.0453,0.1577,1.04,1.69,2.8877,NA,45.455,3.153,410.83,459.438,288.2371592,"yadi","photosynthesis",8.214208881,282.6766554,0.112423903,1.255961006,19.990791,38.78562441,2.567793224,82.98977856,NA,5.019264684,0.76397465,6.341754503,361.0294834,NA,461.1782657,32.93674464,"bilinear",FALSE,FALSE,"photosynthesis",9.230181155,298.4238375,0.153916688,1.68078162,24.99542101,47.82735236,2.119917875,83.31213531,NA,3.203037374,0.464791671,4.504232603,371.7139883,NA,710.049372,42.74016081,"bilinear",FALSE,FALSE,"photosynthesis",9.361837308,313.1960449,0.198985243,2.331386023,31.00168442,58.11026332,0.792572618,74.60284221,NA,0.616686108,0.11453221,1.900330723,374.073077,NA,1192.257514,57.77258711,"bilinear",FALSE,FALSE,42,2.5691,0.63361,2.57e-06,6.34e-07,2.57e-05,6.34e-06,0.081481129,0.020095465,0.091192185,0.022144495,0.11333668,4.054702419,38.354,26.19,0.00146,0.598,1.4,-0.62,0.3852252,1.272,0.801,0.673,0.181,0.145,1.341,0.417,0.336,0.247,41.65,1.41,0.001,"7/11/2024 13:54",3,50.015,25.94,0.00102,28.955,25.837,0.01,52.9042878,1320.956,0.678,0.089,0.543,0.368,2.376,0.918,-0.395,0.477,42.39,1,0.03,"7/11/2024 7:26",3,-0.8555526615,-1.062714965,-1.86693468741667,-32.67,894.45,14.64,72.87,1.991,0.0365996986438975,288.2371592,0.000126977724681577
"48",48,48,48,48,"2.LTVLLV.3.48",2,"LTVLLV",3,48,0.0491,0.2128,1.63,2.46,4.3028,NA,53.141,3.164,600.84,657.145,249.7227444,"ozzie","photosynthesis",9.345979277,372.6403743,0.702047654,1.265620727,20.01529936,25.49854737,0.51552171,59.14257335,NA,1.018451364,0.182009129,2.971754714,455.2933391,NA,462.1446794,32.9793267,"bilinear",FALSE,FALSE,"photosynthesis",8.590072492,309.7593317,0.162537068,1.742204101,25.00095572,36.45158068,0.810376145,66.17344694,NA,1.107417552,0.184922894,3.470520462,412.4622407,NA,710.3794949,42.75210316,"bilinear",FALSE,FALSE,"photosynthesis",9.38721557,327.6910853,0.250265654,2.330275324,31.01729936,49.17600204,0.946337528,62.2287,NA,-0.430830486,0.134701382,2.480051321,367.8999807,NA,1193.864537,57.8169885,"bilinear",FALSE,FALSE,43,3.277576667,0.870663333,3.28e-06,8.71e-07,3.28e-05,8.71e-06,0.103589654,0.027517804,0.115935641,0.030323652,0.146259293,3.764459282,46.312,23.31,2e-05,-1005.904,1.857,0.32,0.330561,1.113,0.644,0.66,0.207,0.133,1.022,0.228,0.431,0.341,35.17,1.4,-0.02,"7/9/2024 15:21",3,54.43,24.85,0.00059,97.371,6.261,-0.48,74.079252,1444.04,0.562,0.114,0.567,0.319,1.997,1.153,-0.676,0.524,33.35,1.18,0.057,"7/9/2024 7:59",3,-1.00632373333333,-1.48317114483333,-1.94884301325,-33.15,902.5,14.52,86.05,1.981,0.0434376577486118,249.7227444,0.000173943538274729
"49",49,49,49,49,"2.LTVLLV.3.49",2,"LTVLLV",3,49,0.0417,0.1135,0.95,1.32,2.3835,NA,36.19,3.126,342.26,381.576,318.8546256,"yadi","photosynthesis",8.312890128,297.2814403,0.130634705,1.252860341,19.98372023,27.51114811,0.617656119,59.55902863,NA,1.447429788,0.188865032,2.54802954,380.0179247,NA,460.9051687,32.92459298,"bilinear",FALSE,FALSE,"photosynthesis",9.384798014,315.5115228,0.192244371,1.667214095,25.0046153,39.4748412,1.259980435,68.04495513,NA,1.200029864,0.281977634,3.373020632,368.6104517,NA,710.6172919,42.76035764,"bilinear",FALSE,FALSE,"photosynthesis",9.756030628,337.4516197,0.317852529,2.306543992,31.01618635,52.67696091,0.857478202,66.91156192,NA,-0.009592299,0.129069012,2.06754745,369.243001,NA,1193.753061,57.81386583,"bilinear",FALSE,FALSE,44,4.1009,1.00297,4.1e-06,1e-06,4.1e-05,1e-05,0.13118682,0.032084773,0.146821882,0.03535629,0.182178173,4.088756394,40.247,25.01,6e-05,1412.988,4.756,0.66,0.4153113,1.458,0.927,0.633,0.19,0.176,1.068,0.365,0.378,0.257,39.61,0.29,0.085,"7/16/2024 14:02",4,47.35,25.08,0.00081,56.269,7.18,0.21,93.1613022,1500.182,0.031,0.138,0.836,0.026,2.179,0.834,-0.402,0.568,41.03,0.48,0.046,"7/16/2024 7:41",4,-0.712698081833333,-0.997720143083333,-1.40194884091667,-33.01,902.5,14.43,96.85,1.944,0.0498199588477366,318.8546256,0.000156246624159799
"50",50,50,50,50,"2.LTVLLV.3.50",2,"LTVLLV",3,50,0.0459,0.1252,1.05,1.76,2.9352,NA,33.561,3.172,441.3,478.033,268.0591054,"yadi","photosynthesis",10.18312698,333.5364882,0.264663545,1.253649926,20.0154666,31.40018383,0.815679419,69.04151832,NA,1.458732257,0.258727494,2.880871421,392.7157849,NA,462.1560432,32.97972814,"bilinear",FALSE,FALSE,"photosynthesis",11.5039325,321.2186056,0.267729031,1.665776309,25.01345061,47.27301153,1.170398173,82.87885268,NA,1.489086436,0.271408732,4.041880803,377.6821282,NA,711.1486197,42.77950167,"bilinear",FALSE,FALSE,"photosynthesis",11.84110449,340.7306008,0.452833355,2.322417427,31.0271598,63.42447116,1.012822935,82.43694161,NA,-0.113862935,0.146855692,3.106184259,381.664474,NA,1194.877892,57.84500707,"bilinear",FALSE,FALSE,46,4.492513333,1.064216667,4.49e-06,1.06e-06,4.49e-05,1.06e-05,0.141630307,0.033550336,0.158510041,0.03697129,0.195481331,4.221427341,47.406,22.69,2e-05,680.651,5.678,0.02,0.41249655,1.611,1.192,0.569,0.196,0.234,0.902,0.316,0.272,0.413,39.29,1.45,0.014,"7/13/2024 13:34",4,48.723,25.2,0.00065,108.498,5.237,-0.93,133.9546032,1473.648,0.709,0.202,0.467,0.331,-1.287,-0.746,0.178,1.567,39.98,1.49,0.071,"7/13/2024 7:58",4,-0.834209567083333,-1.15080899558333,-1.8441764815,-33.42,962.16,12.43,104.77,2.075,0.0504915662650602,268.0591054,0.000188359825306871
"51",51,51,51,51,"1.HTVHLV.3.51",1,"HTVHLV",3,51,0.045,0.1285,1.19,1.74,3.0585,NA,33.979,3.139,467.69,504.808,264.4280156,"ozzie","photosynthesis",6.848097273,219.4606099,0.060107214,1.360098245,19.99476009,48.56978143,4.945151718,96.07335781,NA,6.45757054,1.258291191,8.336420646,295.2996065,NA,461.3285022,32.94349434,"bilinear",FALSE,FALSE,"photosynthesis",10.67514432,306.4558366,0.201794461,1.773599029,25.0050085,44.71385156,1.107210454,77.05250584,NA,1.228958231,0.249477436,3.04064055,365.6016325,NA,710.6293118,42.7609964,"bilinear",FALSE,FALSE,"photosynthesis",10.3390838,316.6609063,0.238836113,2.455577696,31.02107983,56.2114619,0.8452347,70.07365908,NA,-0.435963632,0.119421623,2.007207349,355.6237133,NA,1194.264963,57.82789424,"bilinear",FALSE,FALSE,47,3.744783333,0.980856667,3.74e-06,9.81e-07,3.74e-05,9.81e-06,0.119298609,0.031247425,0.133516814,0.034433562,0.167950377,3.817870093,41.69,24.68,2e-05,565.702,6.031,0.31,0.3898728,1.384,0.713,0.626,0.218,0.155,1.194,0.285,0.421,0.295,40.54,0.39,0.011,"7/15/2024 13:53",4,52.839,24.93,0.00096,90.46,3.782,0.3,89.1446661,673.807,0.531,0.294,0.461,0.245,1.437,0.662,0.026,0.312,40.66,0.58,0.087,"7/15/2024 7:37",4,-0.720991144,-0.975945982,-1.67239863891667,-33.14,901.35,15.63,92.12,1.956,0.0470961145194274,264.4280156,0.000178105615672243
"52",52,52,52,52,"1.HTVHLV.3.52",1,"HTVHLV",3,52,0.0448,0.1533,1.87,2.48,4.5033,NA,36.769,3.129,627.58,667.478,239.8499674,"gibson","photosynthesis",8.2227198,367.1391068,0.452438256,1.304737462,20.00887266,28.17943564,0.48117004,69.21782545,NA,3.242652818,0.178116446,2.839607929,526.3986565,NA,461.8890704,32.96810949,"bilinear",FALSE,FALSE,"photosynthesis",7.273883733,296.267584,0.116458313,1.861152586,25.00201599,62.64818265,4.941657181,111.6662812,NA,8.443147884,1.14238948,9.203352602,380.5994483,NA,710.4446036,42.75442522,"bilinear",FALSE,FALSE,"photosynthesis",7.981261237,291.327293,0.129911052,2.627630154,31.00708987,67.26366729,1.889808431,87.12107909,NA,2.621084448,0.254332914,5.616143827,376.9540877,NA,1192.811731,57.78792887,"bilinear",FALSE,FALSE,48,4.557143333,1.158916667,4.56e-06,1.16e-06,4.56e-05,1.16e-05,0.145642165,0.037037925,0.163000039,0.04081449,0.203814528,3.932244194,46.048,23.31,0,-49.745,0.877,-0.06,0.2944998,1.113,0.753,0.588,0.235,0.177,0.849,0.267,0.421,0.312,36.78,1.46,0,"7/9/2024 15:18",4,55.74,26.22,0.00073,188.375,2.222,0.53,66.8745693,2251.669,0.746,0.066,0.535,0.399,6.575,-0.12,0.487,0.632,35.46,1.52,0.138,"7/9/2024 8:20",4,-1.11485097383333,-1.828868983,-2.14048249425,-32.62,959.87,14.43,94.18,2.092,0.045019120458891,239.8499674,0.000187697004702161
"53",53,53,53,53,"1.HTVHLV.3.53",1,"HTVHLV",3,53,0.0457,0.1331,1.54,1.91,3.5831,NA,33.37,3.156,487.47,523.996,250.7137491,"ozzie","photosynthesis",8.220508557,231.227562,0.078322938,1.412488737,19.99699493,49.78647063,2.502706065,99.25372453,NA,5.994642939,0.659975927,4.952699455,299.8682653,NA,461.4170441,32.94738702,"bilinear",FALSE,FALSE,"photosynthesis",10.61098164,314.5205795,0.222476077,1.798756742,25.00671227,44.93748349,1.368590322,78.21790304,NA,1.539888221,0.321388628,3.555351214,373.1722753,NA,710.732966,42.76470996,"bilinear",FALSE,FALSE,"photosynthesis",10.01959899,324.5118887,0.260016332,2.452737351,31.02636272,56.72429343,0.93841944,72.48838959,NA,0.219885828,0.141635647,2.156337179,372.3413405,NA,1194.803767,57.84284914,"bilinear",FALSE,FALSE,49,4.234606667,1.067523333,4.23e-06,1.07e-06,4.23e-05,1.07e-05,0.134176384,0.033825201,0.150167747,0.037274181,0.187441928,3.966757948,42.363,22.32,5e-05,1491.71,4.342,-0.09,0.34927875,1.185,0.756,0.655,0.197,0.149,1.594,0.407,0.306,0.287,45.76,1.19,0.075,"7/11/2024 15:43",3,48.341,26.25,0.00012,-1658.457,20.515,-0.3,95.82018525,663.345,0.141,0.321,0.595,0.084,2.621,0.684,0.057,0.259,46.55,1.15,-0.199,"7/11/2024 7:40",3,-0.786400564166667,-1.04457535791667,-1.8874116605,-33.59,904.8,8.25,91.71,1.954,0.0469344933469805,250.7137491,0.000187203508046382
"54",54,54,54,54,"1.HTVHLV.3.54",1,"HTVHLV",3,54,0.0439,0.1383,1.31,1.81,3.2583,NA,39.801,3.143,480.86,523.804,287.7874187,"yadi","photosynthesis",10.34102624,263.4114938,0.124458496,1.266595733,19.99200123,40.19994396,1.121095072,86.06586257,NA,2.590383532,0.321366696,3.315890933,360.4604381,NA,461.2378471,32.93912374,"bilinear",FALSE,FALSE,"photosynthesis",13.133297,313.370338,0.283521021,1.676811665,25.00124332,47.60093462,0.50164236,81.20488304,NA,-0.310113038,0.107691745,2.970817764,356.4590963,NA,710.4011399,42.75280637,"bilinear",FALSE,FALSE,"photosynthesis",13.361753,315.9227543,0.324590429,2.287465098,31.0070399,77.9637497,1.200304162,98.36059496,NA,0.278817208,0.176065468,2.767179606,355.3115952,NA,1192.807999,57.78780619,"bilinear",FALSE,FALSE,50,3.761036667,0.973763333,3.76e-06,9.74e-07,3.76e-05,9.74e-06,0.119663909,0.030981971,0.133925652,0.034141041,0.168066693,3.862372445,41.851,22.11,5e-05,-0.788,4.062,-0.2,0.3692745,1.234,0.752,0.665,0.191,0.144,1.409,0.315,0.393,0.292,40.71,1.59,0,"7/11/2024 15:40",3,44.837,26.23,0.00044,129.365,20.461,-0.66,101.9078064,602.292,0.29,0.376,0.484,0.14,1.327,1.323,-0.079,-0.244,43.05,1.4,0.057,"7/11/2024 7:37",3,-0.822144874083333,-1.20771417683333,-1.59670157241667,-34.03,891.01,9.43,87.49,1.944,0.0450051440329218,287.7874187,0.000156383292348985
"55",55,55,55,55,"1.HTVHLV.3.55",1,"HTVHLV",3,55,0.0443,0.1042,1.21,1.61,2.9242,NA,31.122,3.144,429.83,464.096,298.6756238,"gibson","photosynthesis",5.982101491,241.8869339,0.059638377,1.369116557,19.99491668,47.73196409,3.585200801,97.71553543,NA,7.973315383,0.963084691,6.722945743,319.7127499,NA,461.3363308,32.94380499,"bilinear",FALSE,FALSE,"photosynthesis",11.22576359,296.964434,0.192248378,1.806994194,25.02667457,56.50331243,1.763456028,96.71991056,NA,3.387947207,0.388701319,4.614017337,355.0349213,NA,711.9652083,42.80854628,"bilinear",FALSE,FALSE,"photosynthesis",12.14307302,314.269862,0.283126667,2.482663528,31.03872215,73.41523775,0.846598102,92.03596298,NA,0.72172053,0.118931226,2.955738509,354.0143792,NA,1196.076118,57.87799855,"bilinear",FALSE,FALSE,51,4.545566667,1.184453333,4.55e-06,1.18e-06,4.55e-05,1.18e-05,0.144579092,0.037673452,0.161810268,0.041514818,0.203325086,3.83769165,42.835,22.82,0.00015,4.045,3.639,-0.01,0.3964536,1.343,0.606,0.656,0.214,0.13,1.494,0.321,0.418,0.262,45.7,0.35,0.001,"7/16/2024 15:12",4,50.764,24.91,0.00067,122.89,4.623,0.48,96.8456709,734.514,0.254,0.293,0.564,0.143,2.022,0.573,0.09,0.337,46.62,0.56,0.082,"7/16/2024 7:37",4,-0.931472960916667,-1.32022673141667,-1.8095102805,-33.24,939.23,9.34,106.31,2.024,0.0525247035573123,298.6756238,0.000175858688730768
"56",56,56,56,56,"1.HTVLLV.3.56",1,"HTVLLV",3,56,0.0475,0.179,1.66,2.25,4.089,NA,40.021,3.158,539.64,582.819,223.5810056,"yadi","photosynthesis",14.23465131,261.5510353,0.176280247,1.213184467,19.9947744,55.01733023,1.424517035,114.1461413,NA,3.388734791,0.385476555,3.820848218,324.3868378,NA,461.3348328,32.9436537,"bilinear",FALSE,FALSE,"photosynthesis",17.26078679,288.3752685,0.294606018,1.619059939,24.9999593,83.50347975,2.946938819,143.2083653,NA,3.66910686,0.603195108,6.141543759,339.6578754,NA,710.318128,42.74991763,"bilinear",FALSE,FALSE,"photosynthesis",18.65591563,302.3495673,0.418988012,2.245527737,31.02001123,113.5273727,1.483129539,142.5046927,NA,-0.004242552,0.191622001,2.660437709,338.8413514,NA,1194.142036,57.82467784,"bilinear",FALSE,FALSE,52,3.55189,0.95579,3.55e-06,9.56e-07,3.55e-05,9.56e-06,0.112472768,0.030265674,0.125877458,0.033351708,0.159229166,3.716182425,46.861,23.39,1e-05,917.228,3.86,-0.72,0.7819551,2.657,0.721,0.654,0.201,0.145,1.07,0.22,0.455,0.325,35.12,1.45,0.009,"7/8/2024 15:11",3,47.842,24.84,0.00061,351.978,25.644,-1.93,136.0001385,1314.011,0.57,0.23,0.49,0.28,-0.593,-1.362,0.245,2.117,36.38,1.23,0.215,"7/8/2024 7:59",3,-0.693089866833333,-1.030717859,-1.48560100166667,-33.02,859.95,13.36,69.89,2.012,0.0347365805168986,223.5810056,0.000155364631372329
"57",57,57,57,57,"1.HTVLLV.3.57",1,"HTVLLV",3,57,0.0447,0.1617,1.37,2.05,3.5817,NA,41.494,3.125,533.67,578.289,256.611008,"yadi","photosynthesis",7.841420904,277.9934642,0.102869034,1.261388767,19.99627665,41.79790677,2.173026971,91.23234822,NA,5.88526934,0.655146789,5.661384293,376.2414095,NA,461.3915946,32.94620612,"bilinear",FALSE,FALSE,"photosynthesis",11.31356928,313.4469588,0.23453696,1.685353491,24.9969032,43.65391366,0.450118488,74.68038921,NA,0.285135065,0.098666855,2.559926944,360.4307188,NA,710.1389698,42.74338085,"bilinear",FALSE,FALSE,"photosynthesis",11.84888094,311.8724759,0.262062922,2.322242627,31.00505226,66.01349058,1.069647941,80.02173111,NA,-0.650097121,0.147014471,2.596438943,334.0484459,NA,1192.602298,57.7821386,"bilinear",FALSE,FALSE,53,3.943503333,1.017036667,3.94e-06,1.02e-06,3.94e-05,1.02e-05,0.126192107,0.032545173,0.141231891,0.035863636,0.177095526,3.877444602,43.871,24.27,5e-05,0,4.763,-0.14,0.3492432,1.228,0.677,0.632,0.22,0.149,1.343,0.32,0.399,0.281,42,1.22,0,"7/10/2024 16:06",3,50.521,24.1,0.00053,191.825,28.938,-0.21,142.2700623,1398.919,0.158,0.226,0.668,0.106,1.678,1.624,0.352,-0.976,42.64,1.38,0.102,"7/10/2024 7:57",3,-0.87952642875,-1.20618450858333,-1.76305985166667,-33.27,899.05,16.39,82.24,1.984,0.0414516129032258,256.611008,0.000161534819672373
"58",58,58,58,58,"1.HTVLLV.3.58",1,"HTVLLV",3,58,0.0477,0.1579,1.33,1.8,3.2879,NA,35.404,3.161,401.61,440.175,224.2178594,"gibson","photosynthesis",8.482223626,285.4857588,0.121105363,1.442656432,19.99919415,42.39716006,1.210461078,101.4711895,NA,5.597314951,0.396586783,6.874061307,472.0490162,NA,461.504349,32.95122172,"bilinear",FALSE,FALSE,"photosynthesis",13.17684592,293.7341936,0.226282694,1.862575028,25.01250587,66.31381951,1.413784771,114.8668051,NA,3.300646114,0.302807376,5.189910237,357.4007929,NA,711.088878,42.77740097,"bilinear",FALSE,FALSE,"photosynthesis",14.4293025,316.502487,0.368368805,2.534028855,31.01982408,92.46171035,1.130018539,121.0496763,NA,1.614144746,0.163522574,4.942133119,374.4225796,371,1194.12169,57.82413076,"bilinear",FALSE,FALSE,54,4.564733333,1.182916667,4.56e-06,1.18e-06,4.56e-05,1.18e-05,0.144407888,0.037422229,0.161618659,0.041237979,0.202856638,3.858879887,41.654,23.56,3e-05,-2825.234,3.839,-0.45,0.3942324,1.384,0.574,0.633,0.233,0.134,1.152,0.187,0.417,0.396,40.51,1.52,-0.085,"7/12/2024 14:51",4,49.046,30.31,5e-04,395.356,6.313,-2.96,174.4797312,3657.856,0.812,0.106,0.493,0.401,2.171,1.843,-0.369,-0.474,39.12,1.02,0.198,"7/12/2024 10:56",4,-1.24321533541667,-1.80490085975,-2.49516643141667,-32.39,910.54,6.65,83.79,1.969,0.0425545962417471,224.2178594,0.000189791287614742
"59",59,59,59,59,"1.HTVLLV.3.59",1,"HTVLLV",3,59,0.0475,0.1375,1.56,2.15,3.8475,NA,37.03,3.161,546.24,586.431,269.3090909,"yadi","photosynthesis",10.43508437,268.3981356,0.130709552,1.25937952,20.00322617,40.41852889,0.9504785,85.35654511,NA,2.611708721,0.276339102,3.298734327,349.2164468,371,461.6657647,32.95828373,"bilinear",FALSE,FALSE,"photosynthesis",12.96012521,299.5499313,0.233582556,1.677303935,24.9899844,58.66979064,1.801709236,101.2112042,NA,2.436022007,0.400106593,4.593288106,358.1093936,371,709.7200623,42.72833743,"bilinear",FALSE,FALSE,"photosynthesis",13.53828586,305.3334933,0.283829142,2.332344858,31.00299214,92.43344238,2.35937778,114.7380645,NA,1.966802246,0.333352473,4.928671882,339.6031822,371,1192.3969,57.77637164,"bilinear",FALSE,FALSE,55,3.695333333,0.934156667,3.7e-06,9.34e-07,3.7e-05,9.34e-06,0.116903933,0.029552568,0.130836738,0.03256589,0.163402627,3.955796137,46.214,22.58,8e-05,31.971,1.572,0.09,0.3135357,1.231,1.298,0.566,0.189,0.245,1.481,0.415,0.304,0.28,45.09,1.51,0.003,"7/9/2024 14:09",3,53.444,25.17,0.00084,70.446,5.606,-0.18,186.3759456,4021.056,0.619,0.103,0.554,0.343,3.756,-0.012,-0.124,1.136,47.45,1.09,0.059,"7/9/2024 8:13",3,-0.756194971833333,-0.974803120916667,-1.41833368116667,-33.52,891.01,15.35,89.14,1.968,0.0452947154471545,269.3090909,0.000168188586934755
"60",60,60,60,60,"1.HTVLLV.3.60",1,"HTVLLV",3,60,0.0434,0.1166,1.12,1.62,2.8566,NA,31.111,3.124,424.31,458.545,266.8181818,"ozzie","photosynthesis",10.82769114,344.6586056,0.354871626,1.2902056,20.01138502,31.68356963,0.810284061,70.97104748,NA,1.496020267,0.264090912,2.925204937,410.7248941,371,461.9901518,32.97252155,"bilinear",FALSE,FALSE,"photosynthesis",11.29820909,307.0544142,0.216458867,1.679157827,24.99086935,41.75392062,0.578922127,69.46760365,NA,-0.099652297,0.129544591,2.490448203,341.1096373,371,709.7634312,42.73007413,"bilinear",FALSE,FALSE,"photosynthesis",10.46460427,336.806333,0.343835462,2.282940081,31.01554635,56.20038517,1.01310346,70.37593172,NA,-0.068480338,0.152631755,3.149343459,358.3985835,371,1193.685524,57.81202301,"bilinear",FALSE,FALSE,57,4.471046667,1.080413333,4.47e-06,1.08e-06,4.47e-05,1.08e-05,0.143119292,0.034584294,0.160176485,0.038110674,0.19828716,4.138274241,44.326,23.19,0.00016,10.643,3.435,-0.32,0.3383541,1.249,1.023,0.602,0.197,0.201,1.398,0.33,0.357,0.314,42.48,0.52,0.002,"7/14/2024 14:51",4,49.188,32.6,0.00085,158.453,1.592,-0.79,32.8162104,4051.384,0.256,0.018,0.781,0.2,3.835,0.198,-0.049,0.852,44.83,0.6,0.135,"7/14/2024 10:47",4,-0.91088101425,-1.29800530441667,-1.74870209033333,-33.75,930.05,11.91,96.85,2.022,0.0478981206726014,266.8181818,0.000179515954832885
